None,None,None,SPT,DAFJS01.txt,-0.1,29769,0,0
None,None,None,SPT,DAFJS02.txt,-0.1,32467,0,0
None,None,None,SPT,DAFJS03.txt,-0.1,53688,0,0
None,None,None,SPT,DAFJS04.txt,-0.1,54082,0,0
None,None,None,SPT,DAFJS05.txt,-0.1,52651,0,0
None,None,None,SPT,DAFJS06.txt,-0.1,51925,0,0
None,None,None,SPT,DAFJS07.txt,-0.1,57193,0,0
None,None,None,SPT,DAFJS08.txt,-0.1,62159,0,0
None,None,None,SPT,DAFJS09.txt,-0.1,48680,0,0
None,None,None,SPT,DAFJS10.txt,-0.1,58695,0,0
None,None,None,SPT,DAFJS11.txt,-0.1,67594,0,0
None,None,None,SPT,DAFJS12.txt,-0.1,70287,0,0
None,None,None,SPT,DAFJS13.txt,-0.1,63386,0,0
None,None,None,SPT,DAFJS14.txt,-0.1,83362,0,0
None,None,None,SPT,DAFJS15.txt,-0.1,78413,0,0
None,None,None,SPT,DAFJS16.txt,-0.1,78289,0,0
None,None,None,SPT,DAFJS17.txt,-0.1,73219,0,0
None,None,None,SPT,DAFJS18.txt,-0.1,82129,0,0
None,None,None,SPT,DAFJS19.txt,-0.1,66412,0,0
None,None,None,SPT,DAFJS20.txt,-0.1,78778,0,0
None,None,None,SPT,DAFJS21.txt,-0.1,78320,0,0
None,None,None,SPT,DAFJS22.txt,-0.1,77853,0,0
None,None,None,SPT,DAFJS23.txt,-0.1,49969,0,0
None,None,None,SPT,DAFJS24.txt,-0.1,57411,0,0
None,None,None,SPT,DAFJS25.txt,-0.1,89248,0,0
None,None,None,SPT,DAFJS26.txt,-0.1,81480,0,0
None,None,None,SPT,DAFJS27.txt,-0.1,81470,0,0
None,None,None,SPT,DAFJS28.txt,-0.1,62568,0,0
None,None,None,SPT,DAFJS29.txt,-0.1,74841,0,0
None,None,None,SPT,DAFJS30.txt,-0.1,61147,0,0
None,None,None,SPT,YFJS01.txt,-0.1,87203,0,0
None,None,None,SPT,YFJS02.txt,-0.1,87462,0,0
None,None,None,SPT,YFJS03.txt,-0.1,42457,0,0
None,None,None,SPT,YFJS04.txt,-0.1,47467,0,0
None,None,None,SPT,YFJS05.txt,-0.1,46138,0,0
None,None,None,SPT,YFJS06.txt,-0.1,53210,0,0
None,None,None,SPT,YFJS07.txt,-0.1,63320,0,0
None,None,None,SPT,YFJS08.txt,-0.1,51818,0,0
None,None,None,SPT,YFJS09.txt,-0.1,38836,0,0
None,None,None,SPT,YFJS10.txt,-0.1,42583,0,0
None,None,None,SPT,YFJS11.txt,-0.1,65011,0,0
None,None,None,SPT,YFJS12.txt,-0.1,70830,0,0
None,None,None,SPT,YFJS13.txt,-0.1,53601,0,0
None,None,None,SPT,YFJS14.txt,-0.1,151365,0,0
None,None,None,SPT,YFJS15.txt,-0.1,152375,0,0
None,None,None,SPT,YFJS16.txt,-0.1,144976,0,0
None,None,None,SPT,YFJS17.txt,-0.1,133982,0,0
None,None,None,SPT,YFJS18.txt,-0.1,154214,0,0
None,None,None,SPT,YFJS19.txt,-0.1,133142,0,0
None,None,None,SPT,YFJS20.txt,-0.1,137326,0,0
None,None,None,SPT,DAFJS01.txt,-0.2,28920,0,0
None,None,None,SPT,DAFJS02.txt,-0.2,29089,0,0
None,None,None,SPT,DAFJS03.txt,-0.2,48555,0,0
None,None,None,SPT,DAFJS04.txt,-0.2,48461,0,0
None,None,None,SPT,DAFJS05.txt,-0.2,44790,0,0
None,None,None,SPT,DAFJS06.txt,-0.2,44228,0,0
None,None,None,SPT,DAFJS07.txt,-0.2,51019,0,0
None,None,None,SPT,DAFJS08.txt,-0.2,53998,0,0
None,None,None,SPT,DAFJS09.txt,-0.2,48833,0,0
None,None,None,SPT,DAFJS10.txt,-0.2,46257,0,0
None,None,None,SPT,DAFJS11.txt,-0.2,56847,0,0
None,None,None,SPT,DAFJS12.txt,-0.2,58100,0,0
