TS,-0.1,DAFJS01.txt,29769,0,1708738425
TS,-0.1,DAFJS01.txt,28347,0,1708738425
TS,-0.1,DAFJS01.txt,27505,0,1708738425
TS,-0.1,DAFJS01.txt,27503,0,1708738425
TS,-0.1,DAFJS01.txt,27176,0,1708738425
TS,-0.1,DAFJS01.txt,26465,0,1708738425
TS,-0.1,DAFJS02.txt,32467,0,1708738425
TS,-0.1,DAFJS02.txt,30783,0,1708738425
TS,-0.1,DAFJS02.txt,28895,0,1708738425
TS,-0.1,DAFJS02.txt,28600,0,1708738425
TS,-0.1,DAFJS01.txt,26102,0,1708738425
TS,-0.1,DAFJS02.txt,28171,0,1708738425
TS,-0.1,DAFJS02.txt,27982,0,1708738425
TS,-0.1,DAFJS03.txt,53688,0,1708738425
TS,-0.1,DAFJS02.txt,27620,0.001,1708738425
TS,-0.1,DAFJS04.txt,54082,0,1708738425
TS,-0.1,DAFJS03.txt,53466,0.002,1708738425
TS,-0.1,DAFJS05.txt,45862,0,1708738425
TS,-0.1,DAFJS05.txt,44351,0,1708738425
TS,-0.1,DAFJS03.txt,53131,0.003,1708738425
TS,-0.1,DAFJS01.txt,25975,0.004,1708738425
TS,-0.1,DAFJS01.txt,25821,0.004,1708738425
TS,-0.1,DAFJS05.txt,44068,0,1708738425
TS,-0.1,DAFJS04.txt,53697,0.002,1708738425
TS,-0.1,DAFJS06.txt,51925,0,1708738425
TS,-0.1,DAFJS04.txt,53696,0.003,1708738425
TS,-0.1,DAFJS04.txt,53572,0.003,1708738425
TS,-0.1,DAFJS06.txt,51890,0,1708738425
TS,-0.1,DAFJS05.txt,43690,0.002,1708738425
TS,-0.1,DAFJS04.txt,53529,0.003,1708738425
TS,-0.1,DAFJS05.txt,42894,0.002,1708738425
TS,-0.1,DAFJS06.txt,51424,0,1708738425
TS,-0.1,DAFJS04.txt,53475,0.004,1708738425
TS,-0.1,DAFJS05.txt,42353,0.002,1708738425
TS,-0.1,DAFJS07.txt,57193,0,1708738425
TS,-0.1,DAFJS04.txt,53348,0.004,1708738425
TS,-0.1,DAFJS05.txt,42077,0.002,1708738425
TS,-0.1,DAFJS06.txt,51059,0.001,1708738425
TS,-0.1,DAFJS08.txt,62159,0,1708738425
TS,-0.1,DAFJS03.txt,52906,0.005,1708738425
TS,-0.1,DAFJS06.txt,50161,0.001,1708738425
TS,-0.1,DAFJS09.txt,48680,0,1708738425
TS,-0.1,DAFJS07.txt,57033,0.001,1708738425
TS,-0.1,DAFJS06.txt,49263,0.002,1708738425
TS,-0.1,DAFJS09.txt,46119,0,1708738425
TS,-0.1,DAFJS05.txt,41793,0.003,1708738425
TS,-0.1,DAFJS08.txt,61916,0.001,1708738425
TS,-0.1,DAFJS09.txt,46106,0,1708738425
TS,-0.1,DAFJS06.txt,48840,0.002,1708738425
TS,-0.1,DAFJS05.txt,41495,0.004,1708738425
TS,-0.1,DAFJS09.txt,46090,0.001,1708738425
TS,-0.1,DAFJS05.txt,40524,0.004,1708738425
TS,-0.1,DAFJS06.txt,47989,0.003,1708738425
TS,-0.1,DAFJS07.txt,56556,0.002,1708738425
TS,-0.1,DAFJS05.txt,38956,0.004,1708738425
TS,-0.1,DAFJS09.txt,45088,0.001,1708738425
TS,-0.1,DAFJS06.txt,47611,0.003,1708738425
TS,-0.1,DAFJS03.txt,52728,0.007,1708738425
TS,-0.1,DAFJS08.txt,61901,0.002,1708738425
TS,-0.1,DAFJS05.txt,38954,0.004,1708738425
TS,-0.1,DAFJS03.txt,52373,0.007,1708738425
TS,-0.1,DAFJS07.txt,55454,0.003,1708738425
TS,-0.1,DAFJS06.txt,46760,0.003,1708738425
TS,-0.1,DAFJS03.txt,52370,0.007,1708738425
TS,-0.1,DAFJS09.txt,44725,0.002,1708738425
TS,-0.1,DAFJS03.txt,52094,0.007,1708738425
TS,-0.1,DAFJS06.txt,45691,0.004,1708738425
TS,-0.1,DAFJS09.txt,44691,0.002,1708738425
TS,-0.1,DAFJS07.txt,55447,0.003,1708738425
TS,-0.1,DAFJS08.txt,61841,0.003,1708738425
TS,-0.1,DAFJS06.txt,45651,0.004,1708738425
