instance_prefix,alfa,cv,min
DA,-0.3,0.0001287283757827906,37060.3
DA,-0.2,0.00042451011380409024,43460.566666666666
DA,-0.1,0.0008289885014709562,51083.26666666667
YF,-0.3,0.0013277764446965761,49331.25
YF,-0.2,2.345980894228186e-05,55965.3
YF,-0.1,0.0010334264137182327,64013.9
