instance,alfa,mean,std,min,cv,instance_prefix,method,instance_group
YFJS01.txt,-0.1,68714.0,0.0,68714,0.0,YF,ILS-CN,complete
YFJS02.txt,-0.3,57187.0,0.0,57187,0.0,YF,ILS-CN,complete
YFJS02.txt,-0.2,64172.0,0.0,64172,0.0,YF,ILS-CN,complete
YFJS02.txt,-0.1,72465.0,0.0,72465,0.0,YF,ILS-CN,complete
YFJS03.txt,-0.3,27686.0,0.0,27686,0.0,YF,ILS-CN,complete
YFJS03.txt,-0.2,30073.0,0.0,30073,0.0,YF,ILS-CN,complete
YFJS03.txt,-0.1,32538.0,0.0,32538,0.0,YF,ILS-CN,complete
YFJS04.txt,-0.3,29692.0,0.0,29692,0.0,YF,ILS-CN,complete
YFJS04.txt,-0.2,32670.0,0.0,32670,0.0,YF,ILS-CN,complete
YFJS04.txt,-0.1,35883.0,0.0,35883,0.0,YF,ILS-CN,complete
YFJS05.txt,-0.3,33736.0,0.0,33736,0.0,YF,ILS-CN,complete
YFJS05.txt,-0.2,37182.0,0.0,37182,0.0,YF,ILS-CN,complete
YFJS05.txt,-0.1,40186.0,0.0,40186,0.0,YF,ILS-CN,complete
YFJS06.txt,-0.3,33276.0,0.0,33276,0.0,YF,ILS-CN,complete
YFJS06.txt,-0.2,36749.0,0.0,36749,0.0,YF,ILS-CN,complete
YFJS06.txt,-0.1,40441.0,0.0,40441,0.0,YF,ILS-CN,complete
YFJS07.txt,-0.3,33019.4,18.782971010997827,33011,0.0005688465269204718,YF,ILS-CN,complete
YFJS07.txt,-0.2,36611.0,0.0,36611,0.0,YF,ILS-CN,complete
YFJS07.txt,-0.1,40899.8,28.62167011199751,40887,0.0006997997572603657,YF,ILS-CN,complete
YFJS08.txt,-0.3,28192.0,0.0,28192,0.0,YF,ILS-CN,complete
YFJS08.txt,-0.2,30184.0,0.0,30184,0.0,YF,ILS-CN,complete
YFJS08.txt,-0.1,32573.0,0.0,32573,0.0,YF,ILS-CN,complete
YFJS09.txt,-0.3,20077.0,0.0,20077,0.0,YF,ILS-CN,complete
YFJS09.txt,-0.2,21363.0,0.0,21363,0.0,YF,ILS-CN,complete
YFJS09.txt,-0.1,22681.0,0.0,22681,0.0,YF,ILS-CN,complete
YFJS10.txt,-0.3,31580.0,46.95742752749558,31559,0.0014869356405160096,YF,ILS-CN,complete
YFJS10.txt,-0.2,34364.0,0.0,34364,0.0,YF,ILS-CN,complete
YFJS10.txt,-0.1,37372.0,0.0,37372,0.0,YF,ILS-CN,complete
YFJS11.txt,-0.3,40208.8,64.39099315898062,40103,0.001601415440375754,YF,ILS-CN,complete
YFJS11.txt,-0.2,43579.2,48.19958506045553,43544,0.0011060227140575214,YF,ILS-CN,complete
YFJS11.txt,-0.1,47818.8,25.742960202742726,47800,0.0005383439191853983,YF,ILS-CN,complete
YFJS12.txt,-0.3,38054.6,80.31375971774685,38003,0.002110487555190354,YF,ILS-CN,complete
YFJS12.txt,-0.2,42409.8,17.5271218401644,42397,0.00041327999283572196,YF,ILS-CN,complete
YFJS12.txt,-0.1,46728.0,0.0,46728,0.0,YF,ILS-CN,complete
YFJS13.txt,-0.3,30726.4,34.43544685349661,30711,0.001120712053917693,YF,ILS-CN,complete
YFJS13.txt,-0.2,33875.0,0.0,33875,0.0,YF,ILS-CN,complete
YFJS13.txt,-0.1,36911.0,0.0,36911,0.0,YF,ILS-CN,complete
YFJS14.txt,-0.3,79488.6,68.83167875331945,79386,0.0008659314512184067,YF,ILS-CN,complete
YFJS14.txt,-0.2,93631.2,141.5916664214391,93435,0.0015122274030605087,YF,ILS-CN,complete
YFJS14.txt,-0.1,110864.0,176.7102147585144,110558,0.001593936848377421,YF,ILS-CN,complete
YFJS15.txt,-0.3,78862.4,274.53105470966193,78660,0.0034811399945938997,YF,ILS-CN,complete
YFJS15.txt,-0.2,91230.2,222.5448269450437,91006,0.0024393767299100925,YF,ILS-CN,complete
YFJS15.txt,-0.1,106418.4,166.93651487916,106221,0.0015686809318610317,YF,ILS-CN,complete
YFJS16.txt,-0.3,78778.8,336.0836205470298,78333,0.0042661683161844275,YF,ILS-CN,complete
YFJS16.txt,-0.2,91027.2,289.09980975434837,90591,0.00317597168488483,YF,ILS-CN,complete
YFJS16.txt,-0.1,105564.4,106.41569433124005,105423,0.0010080642179678002,YF,ILS-CN,complete
YFJS17.txt,-0.3,66546.6,544.894301676942,66029,0.008188161403842448,YF,ILS-CN,complete
YFJS17.txt,-0.2,78822.2,227.41965614255975,78585,0.002885223403337635,YF,ILS-CN,complete
YFJS17.txt,-0.1,94635.6,140.90883577689462,94558,0.0014889622486347063,YF,ILS-CN,complete
YFJS18.txt,-0.3,72171.4,372.4416732858976,71791,0.005160516122534656,YF,ILS-CN,complete
YFJS18.txt,-0.2,85310.0,159.72319806465111,85191,0.0018722681756494094,YF,ILS-CN,complete
YFJS18.txt,-0.1,101729.8,152.61946140646643,101517,0.0015002434036680149,YF,ILS-CN,complete
YFJS19.txt,-0.3,59173.2,312.82694896699724,58933,0.005286632275540232,YF,ILS-CN,complete
YFJS19.txt,-0.2,69272.0,436.4258241671773,68718,0.0063001764662082415,YF,ILS-CN,complete
YFJS19.txt,-0.1,81554.4,393.46511916559984,81172,0.004824572545020255,YF,ILS-CN,complete
YFJS20.txt,-0.3,60094.2,261.6146020389531,59846,0.00435340851594585,YF,ILS-CN,complete
YFJS20.txt,-0.2,70745.2,318.761195881808,70286,0.004505764290465049,YF,ILS-CN,complete
YFJS20.txt,-0.1,84009.0,290.4926849337174,83731,0.0034578757625220798,YF,ILS-CN,complete
DAFJS01.txt,-0.3,19716.0,0.0,19716,0.0,DA,ILS-RN,complete
DAFJS01.txt,-0.2,21683.0,0.0,21683,0.0,DA,ILS-RN,complete
DAFJS01.txt,-0.1,23460.0,0.0,23460,0.0,DA,ILS-RN,complete
DAFJS02.txt,-0.3,22147.0,0.0,22147,0.0,DA,ILS-RN,complete
DAFJS02.txt,-0.2,24235.0,0.0,24235,0.0,DA,ILS-RN,complete
DAFJS02.txt,-0.1,26432.0,0.0,26432,0.0,DA,ILS-RN,complete
DAFJS03.txt,-0.3,38945.8,34.535488993208354,38916,0.0008867577246637211,DA,ILS-RN,complete
DAFJS03.txt,-0.2,44324.0,34.749100707788664,44266,0.0007839793499636465,DA,ILS-RN,complete
DAFJS03.txt,-0.1,50345.4,3.2863353450311625,50343,6.52757817999492e-05,DA,ILS-RN,complete
DAFJS04.txt,-0.3,39166.8,46.14867278698378,39117,0.0011782599749528627,DA,ILS-RN,complete
DAFJS04.txt,-0.2,44713.0,0.0,44713,0.0,DA,ILS-RN,complete
DAFJS04.txt,-0.1,51916.0,24.59674775249718,51872,0.0004737797163205405,DA,ILS-RN,complete
DAFJS05.txt,-0.3,27294.2,92.18297022769488,27192,0.003377383115375973,DA,ILS-RN,complete
DAFJS05.txt,-0.2,31045.2,128.15498429635923,30904,0.004128012842447761,DA,ILS-RN,complete
DAFJS05.txt,-0.1,34817.0,126.82073962881623,34660,0.003642494747646731,DA,ILS-RN,complete
DAFJS06.txt,-0.3,26656.2,54.951797058876664,26565,0.0020615015290580303,DA,ILS-RN,complete
DAFJS06.txt,-0.2,30928.0,210.2653085984468,30602,0.006798542052458834,DA,ILS-RN,complete
DAFJS06.txt,-0.1,35749.6,201.5906743874827,35435,0.005638963076159809,DA,ILS-RN,complete
DAFJS07.txt,-0.3,35672.6,216.93616572623353,35287,0.006081310746237548,DA,ILS-RN,complete
DAFJS07.txt,-0.2,40580.4,198.21150319797255,40343,0.004884414722328329,DA,ILS-RN,complete
DAFJS07.txt,-0.1,46084.2,237.90060949900973,45805,0.005162303121221802,DA,ILS-RN,complete
DAFJS08.txt,-0.3,39293.6,138.59040370819343,39120,0.0035270477560771585,DA,ILS-RN,complete
DAFJS08.txt,-0.2,45705.6,77.11225583524305,45636,0.0016871511551154136,DA,ILS-RN,complete
DAFJS08.txt,-0.1,53295.4,102.76575305032333,53202,0.0019282293227994034,DA,ILS-RN,complete
DAFJS09.txt,-0.3,30888.0,148.24641648282773,30627,0.0047994825331140805,DA,ILS-RN,complete
DAFJS09.txt,-0.2,35446.8,259.5837051896746,35098,0.007323191520522998,DA,ILS-RN,complete
DAFJS09.txt,-0.1,40859.4,191.94478372698703,40573,0.00469768972933981,DA,ILS-RN,complete
DAFJS10.txt,-0.3,31318.2,248.63969916326738,30880,0.00793914398539084,DA,ILS-RN,complete
DAFJS10.txt,-0.2,37392.6,84.96352158426537,37326,0.0022722014939925376,DA,ILS-RN,complete
DAFJS10.txt,-0.1,44781.8,186.24097293560195,44523,0.004158854108937156,DA,ILS-RN,complete
DAFJS11.txt,-0.3,40457.0,286.4847290869092,40212,0.007081215341891619,DA,ILS-RN,complete
DAFJS11.txt,-0.2,47549.0,106.12963770785244,47417,0.00223200567220872,DA,ILS-RN,complete
DAFJS11.txt,-0.1,55755.0,504.1958944696001,55180,0.009043061509633219,DA,ILS-RN,complete
DAFJS12.txt,-0.3,38633.2,487.19934318510735,38128,0.012610897963024222,DA,ILS-RN,complete
DAFJS12.txt,-0.2,45858.0,203.9669090808606,45613,0.004447793385687571,DA,ILS-RN,complete
DAFJS12.txt,-0.1,54254.8,265.7615472561824,54035,0.0048983969576181716,DA,ILS-RN,complete
DAFJS13.txt,-0.3,37924.4,216.2736692248964,37672,0.005702757834663077,DA,ILS-RN,complete
DAFJS13.txt,-0.2,45675.4,384.10324132972397,45230,0.008409411659880899,DA,ILS-RN,complete
DAFJS13.txt,-0.1,54805.6,135.76008249850176,54654,0.002477120631805906,DA,ILS-RN,complete
DAFJS14.txt,-0.3,42614.0,127.2320714285512,42469,0.002985687131659811,DA,ILS-RN,complete
DAFJS14.txt,-0.2,51416.6,288.57633305591725,50958,0.0056125129443782215,DA,ILS-RN,complete
DAFJS14.txt,-0.1,61920.4,333.377113791574,61500,0.005383962535635655,DA,ILS-RN,complete
DAFJS15.txt,-0.3,42487.2,357.162708019749,42125,0.008406360221896218,DA,ILS-RN,complete
DAFJS15.txt,-0.2,49738.4,247.18272593367075,49326,0.004969655757597163,DA,ILS-RN,complete
DAFJS15.txt,-0.1,57978.4,324.00663573451754,57552,0.005588402503941425,DA,ILS-RN,complete
DAFJS16.txt,-0.3,43471.6,89.50027932917321,43378,0.002058821836076271,DA,ILS-RN,complete
DAFJS16.txt,-0.2,50623.6,282.02535347021586,50300,0.005571025242578874,DA,ILS-RN,complete
DAFJS16.txt,-0.1,59501.2,479.3450740333097,58828,0.00805605725654793,DA,ILS-RN,complete
DAFJS17.txt,-0.3,43559.4,182.74244170416458,43350,0.00419524698926442,DA,ILS-RN,complete
DAFJS17.txt,-0.2,53472.8,64.94382187706537,53388,0.0012145206885943016,DA,ILS-RN,complete
DAFJS17.txt,-0.1,65702.6,306.4340059458154,65252,0.004663955550401588,DA,ILS-RN,complete
DAFJS18.txt,-0.3,45237.2,358.5912715055952,44635,0.007926911292157677,DA,ILS-RN,complete
DAFJS18.txt,-0.2,54797.4,326.17679255275107,54313,0.005952413664749624,DA,ILS-RN,complete
DAFJS18.txt,-0.1,66693.0,256.18743138569516,66429,0.0038412941595923887,DA,ILS-RN,complete
DAFJS19.txt,-0.3,34537.4,197.6013663920375,34218,0.005721373536862575,DA,ILS-RN,complete
DAFJS19.txt,-0.2,39690.2,152.9369150990037,39480,0.0038532664259440293,DA,ILS-RN,complete
DAFJS19.txt,-0.1,45754.2,241.3331721914744,45416,0.005274557793415127,DA,ILS-RN,complete
DAFJS20.txt,-0.3,41399.2,322.5968071757681,41035,0.007792343986738105,DA,ILS-RN,complete
DAFJS20.txt,-0.2,49391.2,176.23053083957987,49099,0.0035680552576082356,DA,ILS-RN,complete
DAFJS20.txt,-0.1,59526.6,262.93972693375935,59190,0.004417180335073049,DA,ILS-RN,complete
DAFJS21.txt,-0.3,45326.6,186.05456188978556,45000,0.004104754424328883,DA,ILS-RN,complete
DAFJS21.txt,-0.2,54717.2,277.73584572395316,54311,0.005075841704691636,DA,ILS-RN,complete
DAFJS21.txt,-0.1,66446.2,667.7283878943603,65432,0.010049158385195245,DA,ILS-RN,complete
DAFJS22.txt,-0.3,37966.2,210.0207132641922,37634,0.005531781249221471,DA,ILS-RN,complete
DAFJS22.txt,-0.2,46937.4,159.26958278340467,46679,0.003393234026243564,DA,ILS-RN,complete
DAFJS22.txt,-0.1,58220.4,166.16497825955994,58025,0.002854067960020198,DA,ILS-RN,complete
DAFJS23.txt,-0.3,33232.6,156.79062471972037,33077,0.004717976466473294,DA,ILS-RN,complete
DAFJS23.txt,-0.2,37724.4,206.30632564223572,37459,0.005468776856417484,DA,ILS-RN,complete
DAFJS23.txt,-0.1,43110.0,225.76093550479453,42818,0.005236857701340629,DA,ILS-RN,complete
DAFJS24.txt,-0.3,36492.8,220.7095376280775,36252,0.006048029683336918,DA,ILS-RN,complete
DAFJS24.txt,-0.2,42320.2,187.38116234029445,42129,0.004427700302462995,DA,ILS-RN,complete
DAFJS24.txt,-0.1,49073.2,456.4095748338334,48266,0.009300587180657334,DA,ILS-RN,complete
DAFJS25.txt,-0.3,45209.8,382.6051489460117,44698,0.008462880812257777,DA,ILS-RN,complete
DAFJS25.txt,-0.2,53512.0,259.0289559103391,53096,0.004840576990401015,DA,ILS-RN,complete
DAFJS25.txt,-0.1,63670.8,525.242515415499,62813,0.008249346881388312,DA,ILS-RN,complete
DAFJS26.txt,-0.3,44388.4,178.585553727059,44105,0.004023248274933519,DA,ILS-RN,complete
DAFJS26.txt,-0.2,52837.0,301.2640038238887,52492,0.005701762095196333,DA,ILS-RN,complete
DAFJS26.txt,-0.1,62760.2,429.3747780203217,62389,0.00684151385783222,DA,ILS-RN,complete
DAFJS27.txt,-0.3,48014.6,258.88086062897725,47643,0.005391711284254732,DA,ILS-RN,complete
DAFJS27.txt,-0.2,57616.6,316.0906515542655,57249,0.005486103858163541,DA,ILS-RN,complete
DAFJS27.txt,-0.1,69517.0,104.43897739828678,69386,0.0015023516175652974,DA,ILS-RN,complete
DAFJS28.txt,-0.3,36897.2,283.9281599278244,36496,0.007695113990433541,DA,ILS-RN,complete
DAFJS28.txt,-0.2,42165.8,172.65485802606338,41928,0.00409466577240473,DA,ILS-RN,complete
DAFJS28.txt,-0.1,48424.4,224.839498309349,48091,0.004643103441846446,DA,ILS-RN,complete
DAFJS29.txt,-0.3,43639.2,476.0070377630984,42923,0.010907785609339733,DA,ILS-RN,complete
DAFJS29.txt,-0.2,50328.0,357.41852218372793,49863,0.007101782748842154,DA,ILS-RN,complete
DAFJS29.txt,-0.1,57954.0,150.1249479600244,57824,0.0025904156393005556,DA,ILS-RN,complete
DAFJS30.txt,-0.3,37273.6,172.8823299241423,37051,0.004638197810894099,DA,ILS-RN,complete
DAFJS30.txt,-0.2,42330.8,296.0172292283001,42001,0.006992951449731639,DA,ILS-RN,complete
DAFJS30.txt,-0.1,48989.2,361.70111971073646,48572,0.007383282840110402,DA,ILS-RN,complete
YFJS01.txt,-0.3,55128.0,0.0,55128,0.0,YF,ILS-RN,complete
YFJS01.txt,-0.2,61606.0,0.0,61606,0.0,YF,ILS-RN,complete
YFJS01.txt,-0.1,68714.0,0.0,68714,0.0,YF,ILS-RN,complete
YFJS02.txt,-0.3,57187.0,0.0,57187,0.0,YF,ILS-RN,complete
YFJS02.txt,-0.2,64172.0,0.0,64172,0.0,YF,ILS-RN,complete
YFJS02.txt,-0.1,72465.0,0.0,72465,0.0,YF,ILS-RN,complete
YFJS03.txt,-0.3,27686.0,0.0,27686,0.0,YF,ILS-RN,complete
YFJS03.txt,-0.2,30073.0,0.0,30073,0.0,YF,ILS-RN,complete
YFJS03.txt,-0.1,32538.0,0.0,32538,0.0,YF,ILS-RN,complete
YFJS04.txt,-0.3,29692.0,0.0,29692,0.0,YF,ILS-RN,complete
YFJS04.txt,-0.2,32670.0,0.0,32670,0.0,YF,ILS-RN,complete
YFJS04.txt,-0.1,35883.0,0.0,35883,0.0,YF,ILS-RN,complete
YFJS05.txt,-0.3,33736.0,0.0,33736,0.0,YF,ILS-RN,complete
YFJS05.txt,-0.2,37182.0,0.0,37182,0.0,YF,ILS-RN,complete
YFJS05.txt,-0.1,40186.0,0.0,40186,0.0,YF,ILS-RN,complete
YFJS06.txt,-0.3,33388.4,153.91003865895183,33276,0.004609685958565006,YF,ILS-RN,complete
YFJS06.txt,-0.2,36749.0,0.0,36749,0.0,YF,ILS-RN,complete
YFJS06.txt,-0.1,40445.8,6.572670690062325,40441,0.0001625056418728848,YF,ILS-RN,complete
YFJS07.txt,-0.3,33019.4,18.782971010998335,33011,0.0005688465269204872,YF,ILS-RN,complete
YFJS07.txt,-0.2,36659.6,44.36552715791821,36611,0.0012102021614507036,YF,ILS-RN,complete
YFJS07.txt,-0.1,40912.6,35.054243680330465,40887,0.000856808017098167,YF,ILS-RN,complete
YFJS08.txt,-0.3,28192.0,0.0,28192,0.0,YF,ILS-RN,complete
YFJS08.txt,-0.2,30184.0,0.0,30184,0.0,YF,ILS-RN,complete
YFJS08.txt,-0.1,32573.0,0.0,32573,0.0,YF,ILS-RN,complete
YFJS09.txt,-0.3,20077.0,0.0,20077,0.0,YF,ILS-RN,complete
YFJS09.txt,-0.2,21363.0,0.0,21363,0.0,YF,ILS-RN,complete
YFJS09.txt,-0.1,22681.0,0.0,22681,0.0,YF,ILS-RN,complete
YFJS10.txt,-0.3,31559.0,0.0,31559,0.0,YF,ILS-RN,complete
YFJS10.txt,-0.2,34364.0,0.0,34364,0.0,YF,ILS-RN,complete
YFJS10.txt,-0.1,37372.0,0.0,37372,0.0,YF,ILS-RN,complete
YFJS11.txt,-0.3,40250.0,62.98809411309452,40204,0.0015649215928719136,YF,ILS-RN,complete
YFJS11.txt,-0.2,43507.6,79.71699944177537,43454,0.0018322545817690558,YF,ILS-RN,complete
YFJS11.txt,-0.1,47837.6,21.019038988497616,47800,0.00043938322550666456,YF,ILS-RN,complete
YFJS12.txt,-0.3,38156.2,209.77773952447828,38003,0.0054978676997310605,YF,ILS-RN,complete
YFJS12.txt,-0.2,42368.4,137.30367802793992,42232,0.003240709538900216,YF,ILS-RN,complete
